Image_ID,Age,Gender,Race
58_0_2_20170112222056864,58,0,2
58_0_2_20170116193604774,58,0,2
58_0_2_20170116193608936,58,0,2
58_0_2_20170116193610463,58,0,2
58_0_2_20170116193704928,58,0,2
58_0_2_20170116193712612,58,0,2
58_0_2_20170116193724888,58,0,2
58_0_2_20170117153650893,58,0,2
58_0_3_20170104220900702,58,0,3
58_0_3_20170104220928390,58,0,3
58_0_3_20170109140942312,58,0,3
58_0_3_20170109142236643,58,0,3
58_0_3_20170112205528628,58,0,3
58_0_3_20170112205533156,58,0,3
58_0_3_20170112205536547,58,0,3
58_0_3_20170113184919520,58,0,3
58_0_3_20170119165822974,58,0,3
58_0_3_20170119181133308,58,0,3
58_0_3_20170119192023433,58,0,3
58_0_3_20170119195320690,58,0,3
58_0_3_20170119201636156,58,0,3
58_0_3_20170119211523632,58,0,3
58_0_3_20170119211538977,58,0,3
58_0_3_20170119211539872,58,0,3
58_0_3_20170119211542128,58,0,3
58_0_3_20170119211543234,58,0,3
58_0_3_20170119211544361,58,0,3
58_0_3_20170119211545409,58,0,3
58_0_3_20170119211546505,58,0,3
58_0_3_20170119211547537,58,0,3
58_0_3_20170119211548329,58,0,3
58_0_3_20170119211558385,58,0,3
58_0_3_20170119211559343,58,0,3
58_0_3_20170119211627367,58,0,3
58_0_3_20170119211646161,58,0,3
58_0_3_20170119211651056,58,0,3
58_0_3_20170119211656985,58,0,3
58_0_3_20170119211657945,58,0,3
58_0_3_20170119211659305,58,0,3
58_0_3_20170119211700248,58,0,3
58_0_3_20170119211701065,58,0,3
58_0_3_20170119211702050,58,0,3
58_0_3_20170119211703657,58,0,3
58_0_3_20170119211704736,58,0,3
58_0_3_20170119211712697,58,0,3
58_0_3_20170119211718370,58,0,3
58_0_3_20170119211734608,58,0,3
58_0_4_20170104002248350,58,0,4
58_0_4_20170104212055205,58,0,4
58_0_4_20170104212345751,58,0,4
58_0_4_20170104212755933,58,0,4
58_0_4_20170104213132981,58,0,4
58_0_4_20170117204717713,58,0,4
58_0_4_20170117204733657,58,0,4
58_0_4_20170120224545639,58,0,4
58_1_0_20170104185337334,58,1,0
58_1_0_20170104185557607,58,1,0
58_1_0_20170104185710750,58,1,0
58_1_0_20170104212157395,58,1,0
58_1_0_20170104235908396,58,1,0
58_1_0_20170105173601797,58,1,0
58_1_0_20170109012204899,58,1,0
58_1_0_20170109015200826,58,1,0
58_1_0_20170109015222209,58,1,0
58_1_0_20170109142427954,58,1,0
58_1_0_20170109150657263,58,1,0
58_1_0_20170109220512395,58,1,0
58_1_0_20170110132501568,58,1,0
58_1_0_20170110140856753,58,1,0
58_1_0_20170110151504170,58,1,0
58_1_0_20170110152944615,58,1,0
58_1_0_20170110154135560,58,1,0
58_1_0_20170110160643673,58,1,0
58_1_0_20170113210319682,58,1,0
58_1_0_20170117133115674,58,1,0
58_1_0_20170117154125683,58,1,0
58_1_0_20170117154253562,58,1,0
58_1_0_20170117173311314,58,1,0
58_1_0_20170117173717097,58,1,0
58_1_0_20170117191846791,58,1,0
58_1_0_20170117204753192,58,1,0
58_1_0_20170117204758881,58,1,0
58_1_0_20170120224803945,58,1,0
58_1_1_20170112213645366,58,1,1
58_1_1_20170112224053755,58,1,1
58_1_1_20170112224110700,58,1,1
58_1_1_20170113000640931,58,1,1
58_1_1_20170113012118016,58,1,1
58_1_1_20170113012151936,58,1,1
58_1_1_20170113012224304,58,1,1
58_1_1_20170113185350033,58,1,1
58_1_1_20170117194006047,58,1,1
58_1_1_20170117194028702,58,1,1
58_1_1_20170120133757255,58,1,1
58_1_3_20170104220324390,58,1,3
58_1_3_20170109140246682,58,1,3
58_1_3_20170109150757996,58,1,3
59_0_0_20170104002111294,59,0,0
59_0_0_20170104184923262,59,0,0
59_0_0_20170104185522222,59,0,0
59_0_0_20170104185548054,59,0,0
59_0_0_20170104185901246,59,0,0
59_0_0_20170104210317787,59,0,0
59_0_0_20170104211855508,59,0,0
59_0_0_20170104212234005,59,0,0
59_0_0_20170104212405077,59,0,0
59_0_0_20170104212437869,59,0,0
59_0_0_20170104212718142,59,0,0
59_0_0_20170104212933919,59,0,0
59_0_0_20170104213214717,59,0,0
59_0_0_20170105163446940,59,0,0
59_0_0_20170105173420933,59,0,0
59_0_0_20170105173441604,59,0,0
59_0_0_20170108235700268,59,0,0
59_0_0_20170109010613005,59,0,0
59_0_0_20170109011033488,59,0,0
59_0_0_20170109012750162,59,0,0
59_0_0_20170109013159809,59,0,0
59_0_0_20170109143000485,59,0,0
59_0_0_20170111171747514,59,0,0
59_0_0_20170111171747523,59,0,0
59_0_0_20170111171747529,59,0,0
59_0_0_20170111171747533,59,0,0
59_0_0_20170111195403793,59,0,0
59_0_0_20170111201348742,59,0,0
59_0_0_20170111203716454,59,0,0
59_0_0_20170111203739692,59,0,0
59_0_0_20170111203905144,59,0,0
59_0_0_20170111203940975,59,0,0
59_0_0_20170111205304095,59,0,0
59_0_0_20170111205324096,59,0,0
59_0_0_20170113190732385,59,0,0
59_0_0_20170116215844539,59,0,0
59_0_0_20170116221951890,59,0,0
59_0_0_20170117175959580,59,0,0
59_0_0_20170117185053635,59,0,0
59_0_0_20170117195223638,59,0,0
59_0_0_20170119211444609,59,0,0
59_0_0_20170120223101163,59,0,0
59_0_0_20170120225040473,59,0,0
59_0_1_20170111171747518,59,0,1
59_0_1_20170113152816239,59,0,1
59_0_1_20170113182157557,59,0,1
59_0_1_20170117190355233,59,0,1
59_0_1_20170117192104465,59,0,1
59_0_2_20170104022521749,59,0,2
59_0_2_20170109012736672,59,0,2
59_0_2_20170113190433215,59,0,2
59_0_3_20170104212824964,59,0,3
59_0_3_20170109132518583,59,0,3
59_0_3_20170119200426948,59,0,3
59_0_4_20170105173702564,59,0,4
59_0_4_20170109012655318,59,0,4
59_0_4_20170117172237604,59,0,4
59_1_0_20170104185826390,59,1,0
59_1_0_20170105171834484,59,1,0
59_1_0_20170110122554230,59,1,0
59_1_0_20170110122835196,59,1,0
59_1_0_20170110123116580,59,1,0
59_1_0_20170110131916835,59,1,0
59_1_0_20170110132107674,59,1,0
59_1_0_20170110141359968,59,1,0
59_1_0_20170110141538799,59,1,0
59_1_0_20170110141603824,59,1,0
59_1_0_20170110141623496,59,1,0
59_1_0_20170110141807087,59,1,0
59_1_0_20170110160643688,59,1,0
59_1_0_20170110180108013,59,1,0
59_1_0_20170113184300134,59,1,0
59_1_1_20170112210446395,59,1,1
59_1_1_20170113000626569,59,1,1
59_1_1_20170113012852120,59,1,1
59_1_1_20170113173539306,59,1,1
59_1_1_20170116203506659,59,1,1
59_1_1_20170116233345047,59,1,1
59_1_2_20170104212726717,59,1,2
59_1_2_20170109134248584,59,1,2
59_1_3_20170109134346011,59,1,3
59_1_3_20170109142030313,59,1,3
5_0_0_20170103205053570,5,0,0
5_0_0_20170109192317486,5,0,0
5_0_0_20170109192353674,5,0,0
5_0_0_20170109193414770,5,0,0
5_0_0_20170110212657381,5,0,0
5_0_0_20170110212701465,5,0,0
5_0_0_20170110212757355,5,0,0
5_0_0_20170110212804775,5,0,0
5_0_0_20170110212809381,5,0,0
5_0_0_20170110212834628,5,0,0
5_0_0_20170110212841807,5,0,0
5_0_0_20170110213118425,5,0,0
5_0_0_20170110213149382,5,0,0
5_0_0_20170110213200213,5,0,0
5_0_0_20170110213322127,5,0,0
5_0_0_20170110213357051,5,0,0
5_0_0_20170110213420350,5,0,0
5_0_0_20170110213554657,5,0,0
5_0_0_20170110213615044,5,0,0
5_0_0_20170110213625162,5,0,0
5_0_0_20170110215706020,5,0,0
5_0_0_20170110215835907,5,0,0
5_0_0_20170110215925587,5,0,0
5_0_0_20170110215956675,5,0,0
5_0_0_20170110220049707,5,0,0
5_0_0_20170110220356210,5,0,0
5_0_0_20170110225205577,5,0,0
5_0_0_20170117192409274,5,0,0
5_0_1_20161219153846453,5,0,1
5_0_1_20170103205158426,5,0,1
5_0_1_20170110213654372,5,0,1
5_0_1_20170110213713440,5,0,1
5_0_1_20170112191417872,5,0,1
5_0_1_20170113154912353,5,0,1
5_0_1_20170116030347859,5,0,1
5_0_1_20170117193745507,5,0,1
5_0_2_20161219140923888,5,0,2
5_0_2_20161219142128680,5,0,2
5_0_2_20161219151837283,5,0,2
5_0_2_20161219162450614,5,0,2
5_0_2_20161219192232922,5,0,2
5_0_2_20161219192249187,5,0,2
5_0_2_20161219192452267,5,0,2
5_0_2_20161219192503459,5,0,2
5_0_2_20161219192745531,5,0,2
5_0_2_20161219194318083,5,0,2
5_0_2_20161219194354209,5,0,2
5_0_2_20161219202809316,5,0,2
5_0_2_20161219221839271,5,0,2
5_0_2_20161219222232487,5,0,2
5_0_2_20161219222440743,5,0,2
5_0_2_20161219222736055,5,0,2
5_0_2_20161220145611447,5,0,2
5_0_2_20170103205833676,5,0,2
5_0_2_20170103210403442,5,0,2
5_0_2_20170109193500519,5,0,2
5_0_2_20170110215404831,5,0,2
5_0_2_20170110215845491,5,0,2
5_0_3_20161220142906249,5,0,3
5_0_3_20161220220030442,5,0,3
5_0_3_20161220220203409,5,0,3
5_0_3_20161220220253921,5,0,3
5_0_3_20161220220601498,5,0,3
5_0_3_20161220220613177,5,0,3
5_0_3_20161220220614792,5,0,3
5_0_3_20161220221842826,5,0,3
5_0_3_20161220222937859,5,0,3
5_0_3_20161220222940507,5,0,3
5_0_3_20161220223210595,5,0,3
5_0_3_20161220223303987,5,0,3
5_0_3_20170104225758624,5,0,3
5_0_3_20170104230622017,5,0,3
5_0_3_20170117154544317,5,0,3
5_0_3_20170119212110570,5,0,3
5_0_4_20161221200001464,5,0,4
5_0_4_20170103210509634,5,0,4
5_0_4_20170103212624758,5,0,4
5_0_4_20170103224719055,5,0,4
5_1_0_20161219153633244,5,1,0
5_1_0_20161219153649716,5,1,0
5_1_0_20161220220850074,5,1,0
5_1_0_20170104202352685,5,1,0
5_1_0_20170109190510318,5,1,0
5_1_0_20170109191338616,5,1,0
5_1_0_20170109191741223,5,1,0
5_1_0_20170109191938064,5,1,0
5_1_0_20170109191942666,5,1,0
5_1_0_20170109191946614,5,1,0
5_1_0_20170109191949189,5,1,0
5_1_0_20170109192114580,5,1,0
5_1_0_20170109192118486,5,1,0
5_1_0_20170109192408726,5,1,0
5_1_0_20170109192440854,5,1,0
5_1_0_20170109192447108,5,1,0
5_1_0_20170109192719152,5,1,0
5_1_0_20170109192816278,5,1,0
5_1_0_20170109193010080,5,1,0
5_1_0_20170109193145120,5,1,0
5_1_0_20170109193552396,5,1,0
5_1_0_20170109193656512,5,1,0
5_1_0_20170109193659649,5,1,0
5_1_0_20170109193702627,5,1,0
5_1_0_20170109193708669,5,1,0
5_1_0_20170109193711655,5,1,0
5_1_0_20170109193816878,5,1,0
5_1_0_20170109193852084,5,1,0
5_1_0_20170109193857919,5,1,0
5_1_0_20170109193951363,5,1,0
5_1_0_20170109193957869,5,1,0
5_1_0_20170109194001467,5,1,0
5_1_0_20170109194005140,5,1,0
5_1_0_20170109194051532,5,1,0
5_1_0_20170109194058911,5,1,0
5_1_0_20170109194113052,5,1,0
5_1_0_20170109194115394,5,1,0
5_1_0_20170109194215705,5,1,0
5_1_0_20170109194229104,5,1,0
5_1_0_20170109194253514,5,1,0
5_1_0_20170109201733901,5,1,0
5_1_0_20170109202322291,5,1,0
5_1_0_20170109204908218,5,1,0
5_1_0_20170109205316524,5,1,0
5_1_0_20170116211929173,5,1,0
5_1_0_20170117140150663,5,1,0
5_1_0_20170117184912795,5,1,0
5_1_1_20161219190410076,5,1,1
5_1_1_20161220220819682,5,1,1
5_1_1_20170103180249368,5,1,1
5_1_1_20170104010044345,5,1,1
5_1_1_20170112210544957,5,1,1
5_1_1_20170112235010687,5,1,1
5_1_1_20170117192704482,5,1,1
5_1_2_20161219142021464,5,1,2
5_1_2_20161219142215457,5,1,2
5_1_2_20161219142421601,5,1,2
5_1_2_20161219142543345,5,1,2
5_1_2_20161219142641921,5,1,2
5_1_2_20161219151522483,5,1,2
5_1_2_20161219151834275,5,1,2
5_1_2_20161219153445412,5,1,2
5_1_2_20161219153909236,5,1,2
5_1_2_20161219160221254,5,1,2
5_1_2_20161219160435701,5,1,2
5_1_2_20161219160439406,5,1,2
5_1_2_20161219160858341,5,1,2
5_1_2_20161219163010238,5,1,2
5_1_2_20161219163341974,5,1,2
5_1_2_20161219190317906,5,1,2
5_1_2_20161219191310882,5,1,2
5_1_2_20161219192039498,5,1,2
5_1_2_20161219192202650,5,1,2
5_1_2_20161219192448674,5,1,2
5_1_2_20161219193949523,5,1,2
5_1_2_20161219194248395,5,1,2
5_1_2_20161219194328354,5,1,2
5_1_2_20161219194330923,5,1,2
5_1_2_20161219194405259,5,1,2
5_1_2_20161219195118916,5,1,2
5_1_2_20161219195123491,5,1,2
5_1_2_20161219195855851,5,1,2
5_1_2_20161219200132701,5,1,2
5_1_2_20161219200433267,5,1,2
5_1_2_20161219203429011,5,1,2
5_1_2_20161219204056708,5,1,2
5_1_2_20161219204528892,5,1,2
5_1_2_20161219205338333,5,1,2
5_1_2_20170104010050039,5,1,2
5_1_2_20170109193543217,5,1,2
5_1_3_20161219224922904,5,1,3
5_1_3_20161219225406048,5,1,3
5_1_3_20161219225746112,5,1,3
5_1_3_20161219225937112,5,1,3
5_1_3_20161219230446729,5,1,3
5_1_3_20161220142912096,5,1,3
5_1_3_20161220145018152,5,1,3
5_1_3_20161220145130080,5,1,3
5_1_3_20161220145842991,5,1,3
5_1_3_20161220221527498,5,1,3
5_1_3_20161220221703978,5,1,3
5_1_3_20161220221812930,5,1,3
5_1_3_20170119151512160,5,1,3
5_1_3_20170119154358954,5,1,3
5_1_4_20161219185942044,5,1,4
5_1_4_20161221193033413,5,1,4
5_1_4_20161221193338973,5,1,4
5_1_4_20161221193811941,5,1,4
5_1_4_20161221201710702,5,1,4
5_1_4_20161221201952681,5,1,4
5_1_4_20161223230106795,5,1,4
5_1_4_20161223230128667,5,1,4
5_1_4_20161223232140509,5,1,4
5_1_4_20161223232211710,5,1,4
5_1_4_20170103210023178,5,1,4
5_1_4_20170103212918548,5,1,4
5_1_4_20170103212921764,5,1,4
5_1_4_20170116232419298,5,1,4
60_0_0_20170103182716210,60,0,0
60_0_0_20170103182814970,60,0,0
60_0_0_20170104170240505,60,0,0
60_0_0_20170104184725621,60,0,0
60_0_0_20170104184751214,60,0,0
60_0_0_20170104185423670,60,0,0
60_0_0_20170104185553854,60,0,0
60_0_0_20170104205856564,60,0,0
60_0_0_20170104211850356,60,0,0
60_0_0_20170104212114820,60,0,0
60_0_0_20170104212556604,60,0,0
60_0_0_20170104212943692,60,0,0
60_0_0_20170104213108966,60,0,0
60_0_0_20170104213206349,60,0,0
60_0_0_20170104213241125,60,0,0
60_0_0_20170105173244278,60,0,0
60_0_0_20170109002333882,60,0,0
60_0_0_20170109013439834,60,0,0
60_0_0_20170109013457906,60,0,0
60_0_0_20170111171747538,60,0,0
60_0_0_20170111171747549,60,0,0
60_0_0_20170111171747553,60,0,0
60_0_0_20170111171747558,60,0,0
60_0_0_20170111195408393,60,0,0
60_0_0_20170111201520536,60,0,0
60_0_0_20170111201620287,60,0,0
60_0_0_20170111202416395,60,0,0
60_0_0_20170111202420384,60,0,0
60_0_0_20170111203255875,60,0,0
60_0_0_20170111203914420,60,0,0
60_0_0_20170111204658174,60,0,0
60_0_0_20170111204719687,60,0,0
60_0_0_20170111204805716,60,0,0
60_0_0_20170111205244694,60,0,0
60_0_0_20170111205328800,60,0,0
60_0_0_20170112224151627,60,0,0
60_0_0_20170113184242864,60,0,0
60_0_0_20170113184804864,60,0,0
60_0_0_20170113185244510,60,0,0
60_0_0_20170113210127337,60,0,0
60_0_0_20170113210127405,60,0,0
60_0_0_20170116174351033,60,0,0
60_0_0_20170116221104102,60,0,0
60_0_0_20170116224754077,60,0,0
60_0_0_20170116235438949,60,0,0
60_0_0_20170116235858675,60,0,0
60_0_0_20170117001131850,60,0,0
60_0_0_20170117001135611,60,0,0
60_0_0_20170117001221298,60,0,0
60_0_0_20170117091256462,60,0,0
60_0_0_20170117092311960,60,0,0
60_0_0_20170117135052544,60,0,0
60_0_0_20170117135546570,60,0,0
60_0_0_20170117135823609,60,0,0
60_0_0_20170117153701292,60,0,0
60_0_0_20170117153710684,60,0,0
60_0_0_20170117155525709,60,0,0
60_0_0_20170117160020104,60,0,0
60_0_0_20170117160236104,60,0,0
60_0_0_20170117160451902,60,0,0
60_0_0_20170117160535000,60,0,0
60_0_0_20170117160634375,60,0,0
60_0_0_20170117161031023,60,0,0
60_0_0_20170117162820707,60,0,0
60_0_0_20170117162829219,60,0,0
60_0_0_20170117162852563,60,0,0
60_0_0_20170117163630971,60,0,0
60_0_0_20170117172331922,60,0,0
60_0_0_20170117172847880,60,0,0
60_0_0_20170117173825225,60,0,0
60_0_0_20170117192002666,60,0,0
60_0_0_20170117192255540,60,0,0
60_0_0_20170117204804937,60,0,0
60_0_0_20170119145422774,60,0,0
60_0_0_20170119204301455,60,0,0
60_0_0_20170120220406122,60,0,0
60_0_0_20170120221103380,60,0,0
60_0_0_20170120221518539,60,0,0
60_0_0_20170120221705045,60,0,0
60_0_0_20170120221813583,60,0,0
60_0_0_20170120222250991,60,0,0
60_0_0_20170120222339215,60,0,0
60_0_0_20170120222420751,60,0,0
60_0_0_20170120223043268,60,0,0
60_0_0_20170120223110723,60,0,0
60_0_0_20170120223121330,60,0,0
60_0_0_20170120223345579,60,0,0
60_0_0_20170120223409123,60,0,0
60_0_0_20170120225049193,60,0,0
60_0_1_20170111171747543,60,0,1
60_0_1_20170113151557287,60,0,1
60_0_1_20170113152726713,60,0,1
60_0_1_20170113174854844,60,0,1
60_0_1_20170113182850495,60,0,1
60_0_1_20170113185141927,60,0,1
60_0_1_20170113185153840,60,0,1
60_0_1_20170116233417966,60,0,1
60_0_1_20170117160042904,60,0,1
60_0_1_20170117160801279,60,0,1
60_0_1_20170117163534458,60,0,1
60_0_1_20170117175043836,60,0,1
60_0_1_20170117182448367,60,0,1
60_0_1_20170117194137742,60,0,1
60_0_1_20170119204250215,60,0,1
60_0_1_20170120222729424,60,0,1
60_0_2_20170109010253649,60,0,2
60_0_2_20170112205517100,60,0,2
60_0_2_20170112222005682,60,0,2
60_0_2_20170112222017258,60,0,2
60_0_2_20170116164453106,60,0,2
60_0_2_20170116174336830,60,0,2
60_0_2_20170116182650366,60,0,2
60_0_2_20170116182704682,60,0,2
60_0_2_20170116182752428,60,0,2
60_0_2_20170116182801456,60,0,2
60_0_2_20170116190207532,60,0,2
60_0_2_20170116191403867,60,0,2
60_0_2_20170116192532074,60,0,2
60_0_2_20170116192628656,60,0,2
60_0_2_20170116192718318,60,0,2
60_0_2_20170116193528583,60,0,2
60_0_2_20170116235410721,60,0,2
60_0_2_20170117160025977,60,0,2
60_0_2_20170117162755515,60,0,2
60_0_2_20170117171420930,60,0,2
60_0_2_20170120221617188,60,0,2
60_0_2_20170120223504413,60,0,2
60_0_3_20170104220126534,60,0,3
60_0_3_20170111203540060,60,0,3
60_0_3_20170117001217178,60,0,3
60_0_3_20170117135043467,60,0,3
60_0_3_20170117154151955,60,0,3
60_0_3_20170117155910858,60,0,3
60_0_3_20170117174145046,60,0,3
60_0_3_20170117175443809,60,0,3
60_0_3_20170117182826524,60,0,3
60_0_3_20170117191722050,60,0,3
60_0_3_20170119201822925,60,0,3
60_0_3_20170119203850894,60,0,3
60_0_3_20170119203925892,60,0,3
60_0_3_20170119203928983,60,0,3
60_0_3_20170119204312254,60,0,3
60_0_3_20170119204356982,60,0,3
60_0_3_20170119204824288,60,0,3
60_0_3_20170119204833974,60,0,3
60_0_3_20170119205112264,60,0,3
60_0_3_20170119205210630,60,0,3
60_0_3_20170119205318975,60,0,3
60_0_3_20170119205333190,60,0,3
60_0_3_20170119205502432,60,0,3
60_0_3_20170119205525232,60,0,3
60_0_3_20170119205622888,60,0,3
60_0_3_20170119205706295,60,0,3
60_0_3_20170119205726487,60,0,3
60_0_3_20170119205730463,60,0,3
60_0_3_20170119205739654,60,0,3
60_0_3_20170119205757055,60,0,3
60_0_3_20170119205804806,60,0,3
60_0_3_20170119205901832,60,0,3
60_0_3_20170119205909616,60,0,3
60_0_3_20170119205938048,60,0,3
60_0_3_20170119205949319,60,0,3
60_0_3_20170119210242095,60,0,3
60_0_3_20170119211748888,60,0,3
60_0_4_20170104185434246,60,0,4
60_1_0_20170104185020782,60,1,0
60_1_0_20170109221030205,60,1,0
60_1_0_20170110122425732,60,1,0
60_1_0_20170110122430900,60,1,0
60_1_0_20170110122522956,60,1,0
60_1_0_20170110122526605,60,1,0
60_1_0_20170110122544644,60,1,0
60_1_0_20170110122614299,60,1,0
60_1_0_20170110122626700,60,1,0
60_1_0_20170110122826993,60,1,0
60_1_0_20170110122932443,60,1,0
60_1_0_20170110123131564,60,1,0
60_1_0_20170110123158902,60,1,0
60_1_0_20170110124140071,60,1,0
60_1_0_20170110125212119,60,1,0
60_1_0_20170110131522551,60,1,0
60_1_0_20170110131536983,60,1,0
60_1_0_20170110131716428,60,1,0
60_1_0_20170110131759572,60,1,0
60_1_0_20170110131846245,60,1,0
60_1_0_20170110131848316,60,1,0
60_1_0_20170110131859302,60,1,0
60_1_0_20170110132415610,60,1,0
60_1_0_20170110135905294,60,1,0
60_1_0_20170110135918382,60,1,0
60_1_0_20170110140637026,60,1,0
60_1_0_20170110140645753,60,1,0
60_1_0_20170110140651218,60,1,0
60_1_0_20170110140707890,60,1,0
60_1_0_20170110140725969,60,1,0
60_1_0_20170110140806978,60,1,0
60_1_0_20170110140829202,60,1,0
60_1_0_20170110140847057,60,1,0
60_1_0_20170110140849306,60,1,0
60_1_0_20170110140900329,60,1,0
60_1_0_20170110141023577,60,1,0
60_1_0_20170110141239841,60,1,0
60_1_0_20170110141334072,60,1,0
60_1_0_20170110141351728,60,1,0
60_1_0_20170110141405608,60,1,0
60_1_0_20170110141408280,60,1,0
60_1_0_20170110141425361,60,1,0
60_1_0_20170110141545888,60,1,0
60_1_0_20170110141547583,60,1,0
60_1_0_20170110141610416,60,1,0
60_1_0_20170110141612400,60,1,0
60_1_0_20170110141756847,60,1,0
60_1_0_20170110141759687,60,1,0
60_1_0_20170110141809495,60,1,0
60_1_0_20170110141812183,60,1,0
60_1_0_20170110141826799,60,1,0
60_1_0_20170110143332456,60,1,0
60_1_0_20170110143449132,60,1,0
60_1_0_20170110143505801,60,1,0
60_1_0_20170110143517260,60,1,0
60_1_0_20170110143523078,60,1,0
60_1_0_20170110143525297,60,1,0
60_1_0_20170110143543095,60,1,0
60_1_0_20170110150258412,60,1,0
60_1_0_20170110151345930,60,1,0
60_1_0_20170110151441645,60,1,0
60_1_0_20170110151456654,60,1,0
60_1_0_20170110151506029,60,1,0
60_1_0_20170110151507697,60,1,0
60_1_0_20170110152225746,60,1,0
60_1_0_20170110152834081,60,1,0
60_1_0_20170110152845240,60,1,0
60_1_0_20170110152900163,60,1,0
60_1_0_20170110152933482,60,1,0
60_1_0_20170110152939871,60,1,0
60_1_0_20170110152946835,60,1,0
60_1_0_20170110152948921,60,1,0
60_1_0_20170110152954671,60,1,0
60_1_0_20170110153047755,60,1,0
60_1_0_20170110153231658,60,1,0
60_1_0_20170110153435061,60,1,0
60_1_0_20170110154144201,60,1,0
60_1_0_20170110154145935,60,1,0
60_1_0_20170110154325940,60,1,0
60_1_0_20170110154613614,60,1,0
60_1_0_20170110154617064,60,1,0
60_1_0_20170110154619614,60,1,0
60_1_0_20170110160643704,60,1,0
60_1_0_20170110160643720,60,1,0
60_1_0_20170110183850108,60,1,0
60_1_0_20170110184058156,60,1,0
60_1_0_20170112231837159,60,1,0
60_1_0_20170113005301686,60,1,0
60_1_0_20170113210605392,60,1,0
60_1_0_20170117092229305,60,1,0
60_1_0_20170117130514218,60,1,0
60_1_0_20170117153656364,60,1,0
60_1_0_20170117155925896,60,1,0
60_1_0_20170117163645241,60,1,0
60_1_0_20170117174613438,60,1,0
60_1_0_20170119152445591,60,1,0
60_1_0_20170120220611834,60,1,0
60_1_0_20170120221739950,60,1,0
60_1_0_20170120222309441,60,1,0
60_1_1_20170110120140583,60,1,1
60_1_1_20170110122351600,60,1,1
60_1_1_20170110122649846,60,1,1
60_1_1_20170110123215950,60,1,1
60_1_1_20170110151459404,60,1,1
60_1_1_20170110152910810,60,1,1
60_1_1_20170112210519379,60,1,1
60_1_1_20170112211606108,60,1,1
60_1_1_20170112230424534,60,1,1
60_1_1_20170113001648066,60,1,1
60_1_1_20170113005740542,60,1,1
60_1_1_20170113011739319,60,1,1
60_1_1_20170113011821480,60,1,1
60_1_1_20170113185112295,60,1,1
60_1_1_20170113185146864,60,1,1
60_1_1_20170116153456340,60,1,1
60_1_1_20170117194049565,60,1,1
60_1_1_20170120222320336,60,1,1
60_1_1_20170120222504473,60,1,1
60_1_1_20170120223635158,60,1,1
60_1_2_20170105174330388,60,1,2
60_1_2_20170110151419801,60,1,2
60_1_2_20170116192433309,60,1,2
60_1_3_20170109141933202,60,1,3
60_1_3_20170109142555460,60,1,3
60_1_3_20170119171437890,60,1,3
60_1_3_20170119204012575,60,1,3
60_1_3_20170119205944312,60,1,3
60_1_4_20170103230632265,60,1,4
61_0_0_20170103181621665,61,0,0
61_0_0_20170104170114128,61,0,0
61_0_0_20170104185643766,61,0,0
61_0_0_20170104185715382,61,0,0
61_0_0_20170104185720734,61,0,0
61_0_0_20170104210224700,61,0,0
61_0_0_20170104212151300,61,0,0
61_0_0_20170104212950061,61,0,0
61_0_0_20170104213246805,61,0,0
61_0_0_20170104213323109,61,0,0
61_0_0_20170104213341365,61,0,0
61_0_0_20170104213537981,61,0,0
61_0_0_20170105173233956,61,0,0
61_0_0_20170105173647189,61,0,0
61_0_0_20170105173654895,61,0,0
61_0_0_20170109015526938,61,0,0
61_0_0_20170111171747565,61,0,0
61_0_0_20170111171747571,61,0,0
61_0_0_20170111171747577,61,0,0
61_0_0_20170111202300415,61,0,0
61_0_0_20170111203523343,61,0,0
61_0_0_20170111222237144,61,0,0
61_0_0_20170113185438888,61,0,0
61_0_0_20170113185456409,61,0,0
61_0_0_20170113210126560,61,0,0
61_0_0_20170116235403701,61,0,0
61_0_0_20170117174441717,61,0,0
61_0_0_20170117174443309,61,0,0
61_0_0_20170117174451974,61,0,0
61_0_0_20170117174613406,61,0,0
61_0_0_20170117174635328,61,0,0
61_0_0_20170117174636574,61,0,0
61_0_0_20170117174637422,61,0,0
61_0_0_20170117175110925,61,0,0
61_0_0_20170117185746790,61,0,0
61_0_0_20170117192025774,61,0,0
61_0_0_20170117192033956,61,0,0
61_0_0_20170117192036844,61,0,0
61_0_0_20170117192038683,61,0,0
61_0_0_20170117192040332,61,0,0
61_0_0_20170117192042278,61,0,0
61_0_0_20170117192049580,61,0,0
61_0_0_20170117192056602,61,0,0
61_0_0_20170117192103475,61,0,0
61_0_0_20170117193447568,61,0,0
61_0_0_20170117194336276,61,0,0
61_0_0_20170117194409073,61,0,0
61_0_0_20170117194413929,61,0,0
61_0_0_20170117194619461,61,0,0
61_0_0_20170117204809192,61,0,0
61_0_0_20170120225132849,61,0,0
61_0_0_20170120225135009,61,0,0
61_0_0_20170120225137492,61,0,0
61_0_0_20170120225152569,61,0,0
61_0_0_20170120225230386,61,0,0
61_0_1_20170111170127865,61,0,1
61_0_1_20170111203344701,61,0,1
61_0_1_20170113161234148,61,0,1
61_0_1_20170113174123835,61,0,1
61_0_1_20170113174636459,61,0,1
61_0_1_20170113175121180,61,0,1
61_0_1_20170113175415829,61,0,1
61_0_1_20170113175551340,61,0,1
61_0_1_20170113185412103,61,0,1
61_0_1_20170113185419607,61,0,1
61_0_1_20170113190738584,61,0,1
61_0_1_20170116030045810,61,0,1
61_0_1_20170116231224576,61,0,1
